"Item Number","Item Description","Qty 1","UPC","On Order Qty","Department Name","","","","","","","","","","","","","","","",""
"1916","Duct tape Bazic","0","0764608090015","0","Stationery","","","","","","","","","","","","","","","",""
"1929","Studmark Ink Pad Black","0","7453015123890","0","Stationery","","","","","","","","","","","","","","","",""
"1696","A Volar Pupil Book 2","1","9780008136314","0","Books","","","","","","","","","","","","","","","",""
"1731","New Primary English bk 3","6","9789769630857","0","Books","","","","","","","","","","","","","","","",""
"1760","INTEGRADE SCIENCE WKBK GR 8","0","9781380023391","0","Books","","","","","","","","","","","","","","","",""
"1814","The Ugle TRUTH (D.O.AWIMP KID)","0","9780141340821","0","Books","","","","","","","","","","","","","","","",""
"1841","Angels Crafts Tree","1","0810870026471","0","Stationery","","","","","","","","","","","","","","","",""
"1859","FOAM SHAPE HEART","32","0810870026426","0","Stationery","","","","","","","","","","","","","","","",""
"1896","BAZIC CRAFT STICK JUMBO","20","0764608068038","0","Stationery","","","","","","","","","","","","","","","",""
"1908","GLITTER  ASSORTED BIZIC","17","0764608304422","0","Stationery","","","","","","","","","","","","","","","",""
"1912","Tape  DISPENCER","3","6921734908018","0","Stationery","","","","","","","","","","","","","","","",""
"1917","Duct tape Bazic Butterfly","4","0764608090039","0","Stationery","","","","","","","","","","","","","","","",""
"1930","studmark Pirates","-1","7453015150612","0","Stationery","","","","","","","","","","","","","","","",""
"1697","Lets Learn Toget- Colouring Bk","5","","0","Books","","","","","","","","","","","","","","","",""
"1732","New Primary Social Studies bk 4","10","9789769607439","0","Books","","","","","","","","","","","","","","","",""
"1761","LIFE LESSONS GRADE 8","0","9789766109363","0","Books","","","","","","","","","","","","","","","",""
"1815","Old School  (D.O.AWIMP KID)","1","9780141377094","0","Books","","","","","","","","","","","","","","","",""
"1842","Angels Craft Bee","9","0810870022596","0","Stationery","","","","","","","","","","","","","","","",""
"1860","FOAM SHAPE HEART LARGE","23","0810870021094","0","Stationery","","","","","","","","","","","","","","","",""
"1897","TURO DUCT TAPE 30YRD","3","5920070133547","0","Stationery","","","","","","","","","","","","","","","",""
"1913","STAPLER SET","12","6921734903556","0","Stationery","","","","","","","","","","","","","","","",""
"1918","Duct tape Bazic Polka","4","0764608090107","0","Stationery","","","","","","","","","","","","","","","",""
"1931","Studmark F/S File Jacket","45","7453015104813","0","Stationery","","","","","","","","","","","","","","","",""
"1698","Jd music manuscript","2","78215101001012","0","Books","","","","","","","","","","","","","","","",""
"1762","CSEC NEW INTE GEOGRAPHY","0","9789766480493","0","Books","","","","","","","","","","","","","","","",""
"1816","The meltdown (D.O.AWIMP KID)","1","9780241389317","0","Books","","","","","","","","","","","","","","","",""
"1843","Angels Flowers Stickers","9","0810870022534","0","Stationery","","","","","","","","","","","","","","","",""
"1861","FOAM SHAPE DOVE","35","0810870022565","0","Stationery","","","","","","","","","","","","","","","",""
"1898","TURO DUCT TAPE 10 YRD","2","5920070145526","0","Stationery","","","","","","","","","","","","","","","",""
"1914","2 Tone POCKET FOLDER","45","0764608031834","0","Stationery","","","","","","","","","","","","","","","",""
"1919","Glitter NUMBER STICKER","21","0810870021360","0","Stationery","","","","","","","","","","","","","","","",""
"1932","","31","7453015104783","0","Stationery","","","","","","","","","","","","","","","",""
"1699","CELLO 3/4''X72Yds","47","","0","Stationery","","","","","","","","","","","","","","","",""
"1763","EMANCIPATION TO EMIGRATION","1","9780230020894","0","Books","","","","","","","","","","","","","","","",""
"1817","Big Shot (D.O.AWIMP KID)","1","9780241454145","0","Books","","","","","","","","","","","","","","","",""
"1844","Angles Foam Shapes Fruits","5","0810870026440","0","Stationery","","","","","","","","","","","","","","","",""
"1862","5X8 INDEX CARDS","9","0087547472507","0","Stationery","","","","","","","","","","","","","","","",""
"1899","BAZIC 3X 3 NEON NOTEPAD","23","0764608051061","0","Stationery","","","","","","","","","","","","","","","",""
"1920","Glitter NUMBER PINK","-6","0810870021377","0","Stationery","","","","","","","","","","","","","","","",""
"1700","DRAWING BOOK SMALL","39","","0","Books","","","","","","","","","","","","","","","",""
"1764","Stamp PR4040B","0","","0","Stationery","","","","","","","","","","","","","","","",""
"1818","The Deep End (D.O.AWIMP KID)","1","9780241424148","0","Books","","","","","","","","","","","","","","","",""
"1845","Stanley 1/4' Heavy Duty Staples","3","0076174054194","0","Stationery","","","","","","","","","","","","","","","",""
"1863","3X5 INDEX CARDS FLUORESCENT","9","0764608005965","0","Stationery","","","","","","","","","","","","","","","",""
"1900","LOGBOOK GREEN","8","","0","Stationery","","","","","","","","","","","","","","","",""
"1921","Glitter NUMBER BLUE","-6","0810870021353","0","Stationery","","","","","","","","","","","","","","","",""
"1701","SKETCH PAD 50 SHEETS","4","","0","Books","","","","","","","","","","","","","","","",""
"1765","STAMP PR3458B","0","","0","Stationery","","","","","","","","","","","","","","","",""
"1819","movie (D.O.AWIMP KID)","0","9780241562284","0","Books","","","","","","","","","","","","","","","",""
"1846","Kingston 64GB Thumb Drive","3","0740617309829","0","Stationery","","","","","","","","","","","","","","","",""
"1864","3X5 INDEX CARDS WHITE","15","0087547472101","0","Stationery","","","","","","","","","","","","","","","",""
"1901","DOUBLE SIDE TAPE","3","7891345242506","0","Stationery","","","","","","","","","","","","","","","",""
"1922","ABC STICKER","3","0764608038246","0","Stationery","","","","","","","","","","","","","","","",""
"1702","REGISTER","3","","0","Books","","","","","","","","","","","","","","","",""
"1766","Primary English Grade 4","0","9789769535275","0","Books","","","","","","","","","","","","","","","",""
"1820","ID  Retractable  white {round}","49","","0","Stationery","","","","","","","","","","","","","","","",""
"1847","Flurocescent Foam Sheet","2","4895555030017","0","Stationery","","","","","","","","","","","","","","","",""
"1865","POM POM BALLS","8","0810870020684","0","Stationery","","","","","","","","","","","","","","","",""
"1923","ABC STICKER LARGE","0","0764608038215","0","Stationery","","","","","","","","","","","","","","","",""
"1703","Oxford Primary Dict PB","20","9780192776396","0","Books","","","","","","","","","","","","","","","",""
"1767","Helix 36'' Acrylic Wood Tsquare","0","0079252323373","0","Stationery","","","","","","","","","","","","","","","",""
"1821","Foam Ball -150mm","0","6945313211764","0","Stationery","","","","","","","","","","","","","","","",""
"1848","Glitter Sheet Two Colour","0","4895555010637","0","Stationery","","","","","","","","","","","","","","","",""
"1866","CRAYOLA ART SMOCK","10","0071662801403","0","Stationery","","","","","","","","","","","","","","","",""
"1924","ABC STICKER FLUORESCENT","0","0764608038253","0","Stationery","","","","","","","","","","","","","","","",""
"1768","sigmaflo liquid permanent marke","57","8801067403252","0","Stationery","","","","","","","","","","","","","","","",""
"1822","Foam Ball -98 mm","8","","0","Stationery","","","","","","","","","","","","","","","",""
"1849","1777-9 R/F PAINT BRUSH","-24","","0","Stationery","","","","","","","","","","","","","","","",""
"1867","MOUNTAIN TAPE 3M 1/2","11","0051141334455","0","Stationery","","","","","","","","","","","","","","","",""
"1925","bazic mounting tape 1 core","29","0764608009819","0","Stationery","","","","","","","","","","","","","","","",""
"1769","Studmark  Scientific Calculator","-10","","0","Stationery","","","","","","","","","","","","","","","",""
"1823","Foam Ball -mini  craft","2","7453078548616","0","Stationery","","","","","","","","","","","","","","","",""
"1868","MOUNTAIN TAPE 1'' BIZIC","6","0764608009802","0","Stationery","","","","","","","","","","","","","","","",""
"1926","duct tape heart","3","0764608090008","0","Stationery","","","","","","","","","","","","","","","",""
"1770","CLIP BOARD L/S WOOD","2","0026487892433","0","Stationery","","","","","","","","","","","","","","","",""
"1824","Foam Ball -60mm {4 pcs}","4","7457596492604","0","Stationery","","","","","","","","","","","","","","","",""
"1869","WOOD RULERS 12'' BAZIC","8","0764608003060","0","Stationery","","","","","","","","","","","","","","","",""
"1927","ABC STICKER ASSORTED","2","0764608038222","0","Stationery","","","","","","","","","","","","","","","",""
"1825","Felt Border","4","7453038468060","0","Stationery","","","","","","","","","","","","","","","",""
"1870","3D SCRAPBOOK STICKER","10","0810870021322","0","Stationery","","","","","","","","","","","","","","","",""
"1928","ABC FLUORESCENT COLOURS","4","0764608038239","0","Stationery","","","","","","","","","","","","","","","",""
"1826","Felt Borders","2","7453038454247","0","Stationery","","","","","","","","","","","","","","","",""
"1871","NICKELODEON WORKBOOKS","15","0689860526693","0","Stationery","","","","","","","","","","","","","","","",""
"1827","star","4","7453038464109","0","Stationery","","","","","","","","","","","","","","","",""
"1872","CONSTRUCTION PAPER PAD BIZIC","30","0764608005286","0","Stationery","","","","","","","","","","","","","","","",""
"1828","ID HOLDER HARD","-17","7453010058142","0","Stationery","","","","","","","","","","","","","","","",""
"1873","Astra Composition Book","-38","8902421699066","0","Books","","","","","","","","","","","","","","","",""
"1829","ID RETRACTABLE [ROUND]","-17","","0","Stationery","","","","","","","","","","","","","","","",""
"1874","Deli DBL Sided Tape","21","6935205304056","0","Books","","","","","","","","","","","","","","","",""
"1830","STAPLE GUN","0","","0","SERVICE","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
