Item Number,Item Description,Qty ,,Price,Department Name,,,,,,,,,,,,,,,,
1427,DELI 1 HOLE SHARPNER,317,,"$4,994.00",Stationery,,,,,,,,,,,,,,,,
1437,RUBBER,40,,"$2,616.00",Stationery,,,,,,,,,,,,,,,,
1469,EXPLORE MATHS SB 6,1,,"$2,799.00",Books,,,,,,,,,,,,,,,,
1477,TRIDENT ERASER,0,,"$4,996.00",Stationery,,,,,,,,,,,,,,,,
1487,BRAIN,1,,"$3,488.00",Stationery,,,,,,,,,,,,,,,,
1493,Months of the Year,22,,$917.00,Stationery,,,,,,,,,,,,,,,,
1499,Hp 667 colour ink,0,,"$1,104.00",Stationery,,,,,,,,,,,,,,,,
1506,Pinocchio,1,,"$1,820.00",Books,,,,,,,,,,,,,,,,
1351,BOND NON-VERBAL 8-9,0,,$709.00,Books,,,,,,,,,,,,,,,,
1375,SIGHT WORDS,13,,$224.00,Stationery,,,,,,,,,,,,,,,,
1411,TRIMMER,0,,"$1,845.00",Stationery,,,,,,,,,,,,,,,,
1428,DELI DOUBLE HOLE SHARPNER,26,,$928.00,Stationery,,,,,,,,,,,,,,,,
1438,DELI REPORT FILE A4,28,,"$1,244.00",Stationery,,,,,,,,,,,,,,,,
1470,Mechanical pencil set,6,,"$1,515.00",Stationery,,,,,,,,,,,,,,,,
1478,METALLIC  GOLD COVER,11,,$914.00,Stationery,,,,,,,,,,,,,,,,
1494,Parts of the Body Boy,3,,"$2,356.00",Stationery,,,,,,,,,,,,,,,,
1500,Hp 667 black ink,0,,"$2,952.00",Stationery,,,,,,,,,,,,,,,,
1507,Peter Pan,0,,"$3,216.00",Books,,,,,,,,,,,,,,,,
1534,scissor 8'' Softgrip studmark,0,,"$4,271.00",Stationery,,,,,,,,,,,,,,,,
1551,Lets LEARN  Together  spanish k2 Level 1,5,,"$4,503.00",Books,,,,,,,,,,,,,,,,
1297,HOLA SPANISH INFANT 1,5,,"$4,477.00",Books,,,,,,,,,,,,,,,,
1352,stabilo pencil .5 mm,0,,$893.00,Stationery,,,,,,,,,,,,,,,,
1376,COLOURS/LOS COLORES,0,,"$3,582.00",Stationery,,,,,,,,,,,,,,,,
1412,STAPLER REMOVER,0,,"$2,566.00",Stationery,,,,,,,,,,,,,,,,
1439,PORTFOLIO EXPANDING FILE BLUE,3,,"$4,865.00",Stationery,,,,,,,,,,,,,,,,
1471,INTEGRATED SCIENCE LAB BOOK,5,,"$2,940.00",Stationery,,,,,,,,,,,,,,,,
1479,METALLIC  WHITE COVER,31,,"$1,128.00",Stationery,,,,,,,,,,,,,,,,
1501,Studmark Crayon Pencil 24pk,0,,"$1,427.00",Stationery,,,,,,,,,,,,,,,,
1508,Little Red Riding Hood level 1,0,,$958.00,Books,,,,,,,,,,,,,,,,
1535,Mini Stapler studmark,4,,"$1,340.00",Stationery,,,,,,,,,,,,,,,,
1559,MAPED WHITE CHALK 100,6,,"$1,368.00",Stationery,,,,,,,,,,,,,,,,
1298,DIME MUCHO WBK 3,9,,"$4,666.00",Books,,,,,,,,,,,,,,,,
1353,stabilo pencil .7 mm,0,,"$3,149.00",Stationery,,,,,,,,,,,,,,,,
1377,PRIME NUMBERS,0,,"$1,137.00",Stationery,,,,,,,,,,,,,,,,
1413,MOUNTING TAPE DOUBLE SIDE,15,,"$1,512.00",Stationery,,,,,,,,,,,,,,,,
1440,PORTFOLIO EXPANDING FILE RED,8,,$102.00,Stationery,,,,,,,,,,,,,,,,
1472,BIOLOGY LAB BOOK,13,,"$3,295.00",Stationery,,,,,,,,,,,,,,,,
1480,METALLIC BLUE COVER,0,,"$2,006.00",Stationery,,,,,,,,,,,,,,,,
1502,Tape It 1'' Masking Tape,18,,"$4,119.00",Stationery,,,,,,,,,,,,,,,,
1509,Thumbelina,0,,$149.00,Books,,,,,,,,,,,,,,,,
1536,Self Iinking Stamp,0,,$869.00,Stationery,,,,,,,,,,,,,,,,
1560,MAPED COLOURED CHALK 100,0,,"$4,215.00",Stationery,,,,,,,,,,,,,,,,
1571,Felt Flowers (Long 3 design),13,,"$2,577.00",Stationery,,,,,,,,,,,,,,,,
1299,Rainbow Reader Yr1 Rdr2,0,,"$3,404.00",Books,,,,,,,,,,,,,,,,
1354,MANUSCRIPT SMALL,34,,"$1,420.00",Stationery,,,,,,,,,,,,,,,,
1378,Farm Animals Chart,2,,"$1,605.00",Stationery,,,,,,,,,,,,,,,,
1414,SHEET PROTECTOR STUDMARK,8,,"$4,858.00",Stationery,,,,,,,,,,,,,,,,
1441,1'' RING BINDER,0,,"$4,941.00",Stationery,,,,,,,,,,,,,,,,
1473,RELIGIOUS EDUCATION FOR JAMAICA WORKBOOK 2,5,,"$2,577.00",Books,,,,,,,,,,,,,,,,
1481,METALLIC BLUE TEXT,47,,"$3,290.00",Stationery,,,,,,,,,,,,,,,,
1503,tu-tu-tu music book,5,,"$3,305.00",Books,,,,,,,,,,,,,,,,
1510,Rapunzel,1,,"$4,860.00",Books,,,,,,,,,,,,,,,,
1537,daily diary 5x 8,0,,"$2,553.00",Stationery,,,,,,,,,,,,,,,,
1561,Crayola 8ct large crayon,1,,"$4,516.00",Stationery,,,,,,,,,,,,,,,,
1572,Felt fruits,2,,"$2,718.00",Stationery,,,,,,,,,,,,,,,,
1300,mead 1 subject book,0,,"$3,368.00",Stationery,,,,,,,,,,,,,,,,
1355,MANUSCRIPT LARGE,23,,"$2,624.00",Stationery,,,,,,,,,,,,,,,,
1379,BASIC SHAPES,12,,"$4,230.00",Stationery,,,,,,,,,,,,,,,,
1415,2 HOLE PUNCH,3,,"$2,891.00",Stationery,,,,,,,,,,,,,,,,
1442,MECHANICAL PENCIL 0.5,42,,"$1,598.00",Stationery,,,,,,,,,,,,,,,,
1474,EXPLORE MATHS SB 6,0,,"$3,945.00",Books,,,,,,,,,,,,,,,,
1482,METALLIC CREAM TEXT,50,,"$4,800.00",Stationery,,,,,,,,,,,,,,,,
1511,A Visit to Grandma's,0,,"$1,222.00",Books,,,,,,,,,,,,,,,,
1538,Daily Diary 7 X 9,0,,"$2,490.00",Stationery,,,,,,,,,,,,,,,,
1562,Envelope Bag F/C ST-00282,1,,"$4,575.00",Stationery,,,,,,,,,,,,,,,,
1573,Felt Bugs,0,,"$3,142.00",Stationery,,,,,,,,,,,,,,,,
1588,3D FLOWERS &BUTTER FLY,1,,"$4,542.00",Stationery,,,,,,,,,,,,,,,,
1301,Mead 1 subject book,0,,"$1,599.00",Stationery,,,,,,,,,,,,,,,,
1356,WORD SEARCH,0,,$293.00,Books,,,,,,,,,,,,,,,,
1380,GOOD MANNERS,0,,"$3,954.00",Stationery,,,,,,,,,,,,,,,,
1416,TAPE DISPENSER 3/4,0,,"$4,460.00",Stationery,,,,,,,,,,,,,,,,
1443,NAME STICKERS,18,,"$3,313.00",Stationery,,,,,,,,,,,,,,,,
1483,METALLIC GOLD TEXT,42,,"$2,474.00",Stationery,,,,,,,,,,,,,,,,
1512,A Summer Holiday,0,,"$2,938.00",Books,,,,,,,,,,,,,,,,
1539,Daily Diary 8 X 10,0,,$501.00,Stationery,,,,,,,,,,,,,,,,
1563,DOCUMENT BAG F/C WITH STRING,9,,"$4,017.00",Stationery,,,,,,,,,,,,,,,,
1574,Glitter Clouds,0,,"$1,056.00",Stationery,,,,,,,,,,,,,,,,
1589,CARS FOAM SHAPE,33,,"$4,449.00",Stationery,,,,,,,,,,,,,,,,
1599,Push Pin 9mm,3,,"$4,352.00",Stationery,,,,,,,,,,,,,,,,
1381,DAYS OF THE WEEK,19,,$504.00,Stationery,,,,,,,,,,,,,,,,
1417,STUDMARK DESK TRAY,0,,"$4,659.00",Stationery,,,,,,,,,,,,,,,,
1444,DELI WHITE GLUE 500ML,0,,$738.00,Stationery,,,,,,,,,,,,,,,,
1484,METALLIC BLUE  COVER,47,,"$4,052.00",Stationery,,,,,,,,,,,,,,,,
1513,At the Supermarket,0,,"$1,400.00",Books,,,,,,,,,,,,,,,,
1540,Diary WEEKLY,0,,"$1,541.00",Stationery,,,,,,,,,,,,,,,,
1564,PMC PEN,10,,"$4,779.00",Stationery,,,,,,,,,,,,,,,,
1575,Pointer farm animals,0,,"$4,547.00",Stationery,,,,,,,,,,,,,,,,
1590,BRISTOL ASSORTED,5,,"$4,616.00",Stationery,,,,,,,,,,,,,,,,
1601,ELLIOT THE ELEPHANT,0,,"$3,615.00",Books,,,,,,,,,,,,,,,,
1616,CHESS & CHECKERS,0,,$640.00,Stationery,,,,,,,,,,,,,,,,
1624,SHARP SCIENTIFIC CALCULATOR,0,,"$4,745.00",Stationery,,,,,,,,,,,,,,,,
1302,Mead 1 subject book,0,,"$4,532.00",Stationery,,,,,,,,,,,,,,,,
1357,OXFORD FIRST LEARNER'S SPANISH,5,,"$2,002.00",Books,,,,,,,,,,,,,,,,
1382,GEOMETRIC SOLIDS,0,,"$1,203.00",Books,,,,,,,,,,,,,,,,
1418,STUDMARK DESK TRAY,0,,"$3,650.00",Stationery,,,,,,,,,,,,,,,,
1445,GLITTER GLUE NEON,12,,"$1,439.00",Stationery,,,,,,,,,,,,,,,,
1485,OFFSET,0,,"$3,404.00",Stationery,,,,,,,,,,,,,,,,
1514,At the Beach,0,,"$4,431.00",Books,,,,,,,,,,,,,,,,
1541,hp 63 black ink,1,,$889.00,Stationery,,,,,,,,,,,,,,,,
1576,3D letters,4,,"$2,763.00",Stationery,,,,,,,,,,,,,,,,
1591,letters & numbers foam,0,,"$1,265.00",Stationery,,,,,,,,,,,,,,,,
1602,MY FIRST ABC,0,,"$3,392.00",Books,,,,,,,,,,,,,,,,
1617,DIARY,0,,$887.00,Stationery,,,,,,,,,,,,,,,,
1303,4'' RING BINDER,0,,"$2,983.00",Stationery,,,,,,,,,,,,,,,,
1358,RAINBOW READER 1,29,,"$3,599.00",Books,,,,,,,,,,,,,,,,
1383,TRANSPORTATION,12,,"$2,923.00",Books,,,,,,,,,,,,,,,,
1446,DELI LIQUID CLEAR GLUE,0,,"$4,718.00",Stationery,,,,,,,,,,,,,,,,
1515,The Ulgy Duckling,0,,"$3,825.00",Books,,,,,,,,,,,,,,,,
1542,Document Wallet F/S,6,,$981.00,Stationery,,,,,,,,,,,,,,,,
1577,Foamy figures (Fruits),1,,"$3,088.00",Stationery,,,,,,,,,,,,,,,,
1592,stickynote 3 x3 assorted colour,9,,"$1,976.00",Stationery,,,,,,,,,,,,,,,,
1603,PIPPI THE PANDA,0,,"$3,850.00",Books,,,,,,,,,,,,,,,,
1618,HOSPITAL BOX OF FUN,0,,"$1,569.00",Stationery,,,,,,,,,,,,,,,,
1625,RULER STUDMARK 15,8,,"$2,229.00",Stationery,,,,,,,,,,,,,,,,
1632,LEGAL PAD WHITE,0,,"$4,862.00",Books,,,,,,,,,,,,,,,,
1304,STUDMARK WHITE GLUE,1,,"$4,248.00",Stationery,,,,,,,,,,,,,,,,
1359,MACMILLIAN JAMAICA S/S ATLAS,8,,"$2,641.00",Books,,,,,,,,,,,,,,,,
1384,THE HUMAN SKELETION,7,,"$2,918.00",Stationery,,,,,,,,,,,,,,,,
1447,DELI GLITTER GLUE,25,,"$2,975.00",Stationery,,,,,,,,,,,,,,,,
1516,Little Red Riding Hood 4-5yrs,0,,"$3,683.00",Books,,,,,,,,,,,,,,,,
1578,Foamy Flowers,0,,$259.00,Stationery,,,,,,,,,,,,,,,,
1593,Report cover talbot,9,,$961.00,Stationery,,,,,,,,,,,,,,,,
1604,LILY THE LAMB,0,,"$2,560.00",Books,,,,,,,,,,,,,,,,
1619,NLYON CABLE TIES 2.5 MM,0,,"$2,608.00",Stationery,,,,,,,,,,,,,,,,
1626,RULER STUDMARK 30CM,3,,"$2,291.00",Stationery,,,,,,,,,,,,,,,,
1633,STENCIL 10MM,3,,"$4,172.00",Stationery,,,,,,,,,,,,,,,,
1309,FLASH DRIVE 8GB,0,,$806.00,Stationery,,,,,,,,,,,,,,,,
1360,OXFORD CARIBBEAN ATLAS FOR CSE,0,,"$1,507.00",Books,,,,,,,,,,,,,,,,
1385,ODD NUMBERS,0,,"$1,683.00",Books,,,,,,,,,,,,,,,,
1448,DELI SCHOOL SCISSOR,8,,"$3,681.00",Stationery,,,,,,,,,,,,,,,,
1517,The Princess and the Pea 5-6yrs,0,,"$1,542.00",Books,,,,,,,,,,,,,,,,
1579,Foamy Aniamals,16,,"$2,217.00",Stationery,,,,,,,,,,,,,,,,
1594,JD Refill,0,,"$4,315.00",Stationery,,,,,,,,,,,,,,,,
1605,HOLLY THE HIPPOPOTAMUS,0,,"$1,705.00",Books,,,,,,,,,,,,,,,,
1620,NLYON CABLE TIES 4.8 MM BLACK,1,,"$1,425.00",Stationery,,,,,,,,,,,,,,,,
1627,RING BINDER 1.0'',0,,$173.00,Stationery,,,,,,,,,,,,,,,,
1634,TAPE IT 11/2 X 60YDS,6,,"$4,841.00",Stationery,,,,,,,,,,,,,,,,
1305,CELLOTAPE 3/4X36YDS,11,,"$4,941.00",Stationery,,,,,,,,,,,,,,,,
1361,OXFORD ENGLISH DICT FOR SCHOOL,12,,$218.00,Books,,,,,,,,,,,,,,,,
1386,MULTIPLICATION,8,,"$1,544.00",Stationery,,,,,,,,,,,,,,,,
1518,Sleeping Beauty 5-6years,2,,"$4,986.00",Books,,,,,,,,,,,,,,,,
1580,Jumbo Natural Craftstick,0,,"$1,728.00",Stationery,,,,,,,,,,,,,,,,
1595,modeling dough bazic,0,,"$2,555.00",Stationery,,,,,,,,,,,,,,,,
1606,CINDERELLA,0,,"$2,880.00",Books,,,,,,,,,,,,,,,,
1621,NLYON CABLE TIES 7.6 MM,1,,$179.00,Stationery,,,,,,,,,,,,,,,,
1628,RING BINDER 2'',0,,"$3,047.00",Stationery,,,,,,,,,,,,,,,,
1635,STUDMARK#18 RUBBER BANDS,1,,"$1,113.00",Stationery,,,,,,,,,,,,,,,,
1646,The Teeth,12,,$231.00,Books,,,,,,,,,,,,,,,,
1652,Deli Mate 0.5mm Black Ink,9,,"$1,028.00",Stationery,,,,,,,,,,,,,,,,
1306,JUMBO PENCILPK,1,,"$4,594.00",Stationery,,,,,,,,,,,,,,,,
1362,A VOLAR   PUPLE BK 3,2,,"$3,318.00",Books,,,,,,,,,,,,,,,,
1387,ANGLES & LINE,0,,$164.00,Books,,,,,,,,,,,,,,,,
1519,Thumbelina level 3,0,,"$3,772.00",Books,,,,,,,,,,,,,,,,
1581,Jumbo Coloured Craftstick,1,,$400.00,Stationery,,,,,,,,,,,,,,,,
1596,Reeves acrylic paint set,1,,"$1,097.00",Stationery,,,,,,,,,,,,,,,,
1607,TRIALS OF APOLLO,4,,"$3,850.00",Books,,,,,,,,,,,,,,,,
1622,JEWELRY DIY,0,,"$1,829.00",Stationery,,,,,,,,,,,,,,,,
1629,RING BINDER 1.5,1,,"$2,395.00",Stationery,,,,,,,,,,,,,,,,
1636,MATHEMATICS PERFORMANCE TASK GR 4,14,,"$4,059.00",Books,,,,,,,,,,,,,,,,
1647,Colouring Book Fruits,3,,"$4,331.00",Books,,,,,,,,,,,,,,,,
1653,Gel Pen Bullet Tip,21,,"$2,463.00",Stationery,,,,,,,,,,,,,,,,
1363,VIVA WORKBK 1,0,,"$1,346.00",Books,,,,,,,,,,,,,,,,
1388,opposite,10,,"$2,597.00",Stationery,,,,,,,,,,,,,,,,
1520,Tom Thumb,0,,"$4,448.00",Books,,,,,,,,,,,,,,,,
1582,Flowers without Stem,1,,"$2,049.00",Stationery,,,,,,,,,,,,,,,,
1608,WORD SEARCH,0,,"$1,393.00",Books,,,,,,,,,,,,,,,,
1630,SCISSORS 8'' FORCE,0,,"$1,427.00",Stationery,,,,,,,,,,,,,,,,
1640,CARLONG COMMUNNICATION TASK,18,,$887.00,NOT USE IN OLD HARBOUR,,,,,,,,,,,,,,,,
1648,Colouring Book My Heroes,3,,"$1,427.00",Books,,,,,,,,,,,,,,,,
1654,Colour Gel Pen,8,,$574.00,Stationery,,,,,,,,,,,,,,,,
1671,Dime workbook 1,1,,$426.00,Books,,,,,,,,,,,,,,,,
1676,CONSTRUCTION PAPER 50PK,14,,"$2,948.00",Stationery,,,,,,,,,,,,,,,,
1678,WIMPY KID DOG DAYS,0,,"$3,360.00",Books,,,,,,,,,,,,,,,,
1705,Oxford English Dict HB,2,,"$3,166.00",Books,,,,,,,,,,,,,,,,
1307,REGISTER OF ATTENDANCE,69,,"$2,544.00",Stationery,,,,,,,,,,,,,,,,
1364,We love Jamaica,2,,"$4,416.00",SERVICE,,,,,,,,,,,,,,,,
1389,numbers 1-100,0,,"$2,101.00",Stationery,,,,,,,,,,,,,,,,
1521,Cinderella,1,,$428.00,Books,,,,,,,,,,,,,,,,
1584,Box cutter 4109,0,,"$2,124.00",Stationery,,,,,,,,,,,,,,,,
1609,BUMPER DELUXE WORD SEARCH,0,,"$4,855.00",Stationery,,,,,,,,,,,,,,,,
1649,Colouring Book Farm Animals,1,,$872.00,Books,,,,,,,,,,,,,,,,
1655,Correctional Tape Blister Card,25,,"$1,027.00",Stationery,,,,,,,,,,,,,,,,
1672,Oxford French Dictionary,0,,"$4,223.00",Books,,,,,,,,,,,,,,,,
1679,WIMPY KID RODICK RULES,0,,"$2,802.00",Books,,,,,,,,,,,,,,,,
1706,Classic tales Ali Baba,0,,"$4,771.00",Books,,,,,,,,,,,,,,,,
1308,MARK RECORDS BOOK,23,,"$4,165.00",Stationery,,,,,,,,,,,,,,,,
1365,A COMPLETE MATHEMATICS COURSE BK 2,1,,"$4,514.00",Books,,,,,,,,,,,,,,,,
1390,Go Food,6,,"$2,954.00",Stationery,,,,,,,,,,,,,,,,
1522,Rumpelstiltskin,0,,"$2,357.00",Books,,,,,,,,,,,,,,,,
1610,WORD SEARCH LARGE,0,,"$1,125.00",Books,,,,,,,,,,,,,,,,
1650,Colouring Book Numbers 1-20,1,,"$1,534.00",Books,,,,,,,,,,,,,,,,
1656,Deli Oil Pastel 12pc,9,,"$1,324.00",Stationery,,,,,,,,,,,,,,,,
1673,Royal Wireless Mouse,0,,$236.00,Stationery,,,,,,,,,,,,,,,,
1680,CLASASIC TALES CINDERELLA,7,,"$4,580.00",Books,,,,,,,,,,,,,,,,
1707,Bond 11+ Non-verbal 10-11 bk1,0,,$963.00,Books,,,,,,,,,,,,,,,,
1715,Mechanical Pencil lead 4cul,92,,"$4,575.00",Stationery,,,,,,,,,,,,,,,,
1734,Stabilo Legacy Eraser,20,,"$3,535.00",Books,,,,,,,,,,,,,,,,
1611,Fun W/ Phonics Consonant Blend,0,,"$2,282.00",Books,,,,,,,,,,,,,,,,
1657,Deli Felt Pen 12pc,2,,"$3,570.00",Stationery,,,,,,,,,,,,,,,,
1674,Primary English Across the Curriculum Grade 6,12,,$871.00,Books,,,,,,,,,,,,,,,,
1681,"CLASASIC TALES EMPEROR,S NEW",3,,$196.00,Books,,,,,,,,,,,,,,,,
1708,Classic Tales Emperor's New,1,,"$1,653.00",Books,,,,,,,,,,,,,,,,
1716,Deli Stick Up,14,,"$1,575.00",Stationery,,,,,,,,,,,,,,,,
1735,DELI A4-13P EXPANDING FILE,48,,"$3,068.00",Stationery,,,,,,,,,,,,,,,,
1744,Oxford School French Dictionary,6,,"$4,358.00",Books,,,,,,,,,,,,,,,,
1771,Clipboard F/S WOOD,1,,"$1,040.00",Stationery,,,,,,,,,,,,,,,,
1784,Studmark Sceintific ccltor 417,0,,"$2,390.00",Stationery,,,,,,,,,,,,,,,,
1792,24   pc glue stick,0,,"$2,705.00",Stationery,,,,,,,,,,,,,,,,
1391,MAPED JUMBO PENCILS,18,,"$2,832.00",Stationery,,,,,,,,,,,,,,,,
1523,The little Match Girl,0,,"$2,550.00",Books,,,,,,,,,,,,,,,,
1612,GLUE STICK 11X 300MM HOT MELT,33,,$121.00,Stationery,,,,,,,,,,,,,,,,
1658,Deli Rio Stapler 0350,53,,"$3,695.00",Stationery,,,,,,,,,,,,,,,,
1682,CLASASIC TALES LITTLE RED RIDDI,3,,"$2,243.00",Books,,,,,,,,,,,,,,,,
1709,Sargent Art Jumbo 12cnt,1,,"$2,670.00",Stationery,,,,,,,,,,,,,,,,
1717,Deli staples 0012n,106,,$139.00,Stationery,,,,,,,,,,,,,,,,
1736,DELI FC-7P EXPANDING FILE,19,,"$3,658.00",Stationery,,,,,,,,,,,,,,,,
1745,New Caribbean Junior Reader 2,2,,"$1,198.00",Books,,,,,,,,,,,,,,,,
1772,BOX CUTTER ST-04109,0,,$888.00,Stationery,,,,,,,,,,,,,,,,
1785,FORCE MODELLING CLAY,2,,"$3,497.00",Stationery,,,,,,,,,,,,,,,,
1524,Alibaba and the Forty Thieves,0,,"$1,552.00",Books,,,,,,,,,,,,,,,,
1613,GLUE GUN 60W HOT MELT,0,,"$3,154.00",Stationery,,,,,,,,,,,,,,,,
1659,Deli Staples 0012S,24,,"$4,988.00",Stationery,,,,,,,,,,,,,,,,
1683,CLASSIC TALES THE GOLDEN GOOSE,2,,"$4,864.00",Books,,,,,,,,,,,,,,,,
1710,Prepping PEP Science Gr5,17,,"$3,666.00",Books,,,,,,,,,,,,,,,,
1718,Offi Eraser,56,,"$4,758.00",Stationery,,,,,,,,,,,,,,,,
1737,DELI SCRIBE PLUS ERASER,61,,"$1,528.00",Stationery,,,,,,,,,,,,,,,,
1746,Grade 6 Ability Test Workbook,16,,"$4,947.00",Books,,,,,,,,,,,,,,,,
1773,Foam stickers (Glitter letters),5,,"$1,293.00",Stationery,,,,,,,,,,,,,,,,
1786,Studmark Report Cover,2,,"$4,593.00",Stationery,,,,,,,,,,,,,,,,
1793,1777 -12 R/F paint brush,7,,$358.00,Stationery,,,,,,,,,,,,,,,,
1525,Hansel and Gretel,0,,"$4,600.00",Books,,,,,,,,,,,,,,,,
1614,GLUE GUN 40W HOT MELT,0,,"$2,468.00",Stationery,,,,,,,,,,,,,,,,
1660,Deli Pencil Grip,10,,$711.00,Stationery,,,,,,,,,,,,,,,,
1684,CLASASIC TALES PUSS IN BOOTS,1,,"$2,510.00",Books,,,,,,,,,,,,,,,,
1711,Prepping PEP S/S Gr5,16,,"$1,519.00",Books,,,,,,,,,,,,,,,,
1719,Deli Ergo Scissors,46,,"$1,013.00",Stationery,,,,,,,,,,,,,,,,
1738,SALE BOOK,12,,$746.00,Stationery,,,,,,,,,,,,,,,,
1747,Sargent Art Colour pencil 24pk,8,,"$3,537.00",Stationery,,,,,,,,,,,,,,,,
1774,Schulmalpinsel Set 6pc,1,,"$2,092.00",Stationery,,,,,,,,,,,,,,,,
1787,studmark glue gun sm,2,,$161.00,Stationery,,,,,,,,,,,,,,,,
1794,1777 -10  R/F paint brush,44,,"$2,722.00",Stationery,,,,,,,,,,,,,,,,
1526,The Brave Little Tailor,0,,"$3,702.00",Books,,,,,,,,,,,,,,,,
1661,Deli Mini Stapler 0235,54,,"$4,104.00",Stationery,,,,,,,,,,,,,,,,
1685,COLLINS FIRST DICTIONARY,6,,"$2,855.00",Books,,,,,,,,,,,,,,,,
1712,Whashin File Fastener,12,,"$4,310.00",Stationery,,,,,,,,,,,,,,,,
1720,Deli Scissors Colourful Series,16,,$909.00,Stationery,,,,,,,,,,,,,,,,
1739,PURCHES BOOK,14,,"$2,683.00",Stationery,,,,,,,,,,,,,,,,
1748,Popsicle Stick,2,,"$1,248.00",Stationery,,,,,,,,,,,,,,,,
1775,Foamy figures (number flat),0,,"$1,639.00",Stationery,,,,,,,,,,,,,,,,
1788,Studmark 1'' Ring Binder,1,,"$3,212.00",Stationery,,,,,,,,,,,,,,,,
1795,1777 -11 R/F paint brush,52,,"$3,164.00",Stationery,,,,,,,,,,,,,,,,
1797,TTS 8'' Android Tablet,6,,$242.00,Books,,,,,,,,,,,,,,,,
1662,Deli Brush Set 6pc,7,,"$4,974.00",Stationery,,,,,,,,,,,,,,,,
1686,Collins First Dictionary 5+,5,,"$4,879.00",Books,,,,,,,,,,,,,,,,
1721,Primary English Curriculum bk 5,0,,"$4,889.00",Books,,,,,,,,,,,,,,,,
1740,MINI JUMBO PENCIL,1,,"$4,040.00",Stationery,,,,,,,,,,,,,,,,
1749,Popsicle Stick Plain,0,,"$1,181.00",Stationery,,,,,,,,,,,,,,,,
1776,Foamy Figures (Flat letters),1,,"$3,592.00",Stationery,,,,,,,,,,,,,,,,
1789,Studmark 1/12'' Ring Binder,1,,"$1,201.00",Stationery,,,,,,,,,,,,,,,,
1796,sinbad and sailor,1,,$915.00,Stationery,,,,,,,,,,,,,,,,
1798,Self Adhesive Book Wrap,1,,"$2,444.00",Stationery,,,,,,,,,,,,,,,,
1801,Legal Pad YELLOW  F/S,1,,$380.00,Books,,,,,,,,,,,,,,,,
1802,AMPO L/S WOOD CLIPBOARD,6,,"$3,870.00",Stationery,,,,,,,,,,,,,,,,
1527,The Old Sandman,0,,"$2,138.00",Books,,,,,,,,,,,,,,,,
1663,Deli Brush Set 6pc Big,9,,"$1,203.00",Stationery,,,,,,,,,,,,,,,,
1687,Collins S/S Atlas Workbook,32,,"$1,075.00",Books,,,,,,,,,,,,,,,,
1722,Crayola Crayon pencils 12pk byn,15,,"$2,164.00",Stationery,,,,,,,,,,,,,,,,
1741,MAPED  WHITE PEPS,6,,"$4,920.00",Stationery,,,,,,,,,,,,,,,,
1750,Fluorescent Green Foam Board,0,,"$4,173.00",Books,,,,,,,,,,,,,,,,
1777,Pointer Natural Sticks 50pc,5,,"$2,213.00",Stationery,,,,,,,,,,,,,,,,
1790,Studmark 2'' Ring Binder,0,,"$1,333.00",Stationery,,,,,,,,,,,,,,,,
1799,Office Gel Ink Pen,25,,"$1,969.00",Stationery,,,,,,,,,,,,,,,,
1803,RULER 12'' COLOR,25,,$488.00,Stationery,,,,,,,,,,,,,,,,
1804,Dairy of a Wimpy Kid cabin feve,1,,"$1,869.00",Books,,,,,,,,,,,,,,,,
1831,FOLDER LEAVES (1X100),37,,$980.00,Stationery,,,,,,,,,,,,,,,,
1742,FLEX 20 CM 8'',0,,$801.00,Stationery,,,,,,,,,,,,,,,,
1751,Foam Board Green,0,,"$1,140.00",Stationery,,,,,,,,,,,,,,,,
1778,Pointer Coloured Sticks 50pc,5,,"$2,586.00",Stationery,,,,,,,,,,,,,,,,
1791,Studmark Sheet Protector,13,,"$1,970.00",Stationery,,,,,,,,,,,,,,,,
1800,Legal Pad L/S Yellow,4,,"$2,272.00",Stationery,,,,,,,,,,,,,,,,
1805,Maped Softy ERASERS,71,,"$4,783.00",Stationery,,,,,,,,,,,,,,,,
1832,Sargent Art Acrylic Tubes 12c,10,,"$4,624.00",Stationery,,,,,,,,,,,,,,,,
1850,Deli Electric Pencil Sharpener,1,,"$1,853.00",Stationery,,,,,,,,,,,,,,,,
1875,Bazic Index Card Bristol,8,,"$4,939.00",Stationery,,,,,,,,,,,,,,,,
1884,PACKING TAPE 46 X 66 DELI,1,,$636.00,Stationery,,,,,,,,,,,,,,,,
1889,Business Source File Dividers,0,,"$4,806.00",Stationery,,,,,,,,,,,,,,,,
1528,The Pied Piper of Hamelin,0,,$834.00,Books,,,,,,,,,,,,,,,,
1664,Deli Mounting Tape,0,,"$2,194.00",Stationery,,,,,,,,,,,,,,,,
1688,Collins Jamaica Student Diction,4,,$932.00,Books,,,,,,,,,,,,,,,,
1723,The Ear,19,,"$4,183.00",Stationery,,,,,,,,,,,,,,,,
1743,ENVELOPE BAG F/C,3,,"$4,915.00",Stationery,,,,,,,,,,,,,,,,
1752,Foam Board Red,1,,"$1,845.00",Stationery,,,,,,,,,,,,,,,,
1779,Animal Foam Puzzle,28,,"$4,084.00",Stationery,,,,,,,,,,,,,,,,
1806,Dork Diaries #1,2,,"$1,427.00",Books,,,,,,,,,,,,,,,,
1833,Sheen neon duck tape assorted.,8,,"$1,398.00",Stationery,,,,,,,,,,,,,,,,
