SKU,Item Number,Item Description,Qty,Price,Department Name,Category,Item Type,Store
1691,335,Ibis Readers Infant - Introductory Book,4,"$3,142.00 ",Books,,,Old Harbour Books & Stationary
1692,336,Ibis Readers Infant - Book 1,9,$608.00 ,Books,,,Old Harbour Books & Stationary
1693,337,Ibis Readers Infant - Book 2,1,"$1,770.00 ",Books,,,Old Harbour Books & Stationary
1694,338,Ibis Readers Infant - Book 3,8,"$1,590.00 ",Books,,,Old Harbour Books & Stationary
1695,339,SMART KIDS WRITING LETTERS,1,"$3,053.00 ",Books,,,Old Harbour Books & Stationary
1696,340,SMART KIDS COLORING ACTIVITY BOOK,4,"$2,367.00 ",Books,,,Old Harbour Books & Stationary
1697,341,A PRE-SCHOOL COLOURING BOOK ABC,4,"$3,777.00 ",Books,,,Old Harbour Books & Stationary
1698,342,A PRE-SCHOOL COLOURING BOOK 123,2,$979.00 ,Books,,,Old Harbour Books & Stationary
1699,343,Learning Spanish Smarth Way Level 2,7,"$2,458.00 ",Books,,,Old Harbour Books & Stationary
1700,450,Assorted Sticker,3,"$2,665.00 ",Stationery,,,Old Harbour Books & Stationary
1701,477,STUDMARK STICKY NOTE PINK,0,"$3,990.00 ",Stationery,,,Old Harbour Books & Stationary
1702,504,Studmark Sliver Jumbo Clips,5,"$4,502.00 ",Stationery,,,Old Harbour Books & Stationary
1703,531,Maped Gel Crayons 6pcs,3,"$1,901.00 ",Stationery,,,Old Harbour Books & Stationary
1704,558,Stud mark Electronic Calculator,0,"$3,976.00 ",Stationery,,,Old Harbour Books & Stationary
1705,585,JOUNAL STUDENT BOOK,6,"$3,523.00 ",Stationery,,,Old Harbour Books & Stationary
1706,612,STENO NOTE BOOK,0,"$4,095.00 ",Stationery,,,Old Harbour Books & Stationary
1707,639,WHITEBOARD REFILLABLE MARKER RED,19,"$4,161.00 ",Stationery,,,Old Harbour Books & Stationary
1708,666,FORCE FOLDER LEAVES 100,16,"$2,104.00 ",Stationery,,,Old Harbour Books & Stationary
1709,693,COMPOUND WORD,5,"$2,440.00 ",Stationery,,,Old Harbour Books & Stationary
1710,720,HP COLOUR 662,0,"$4,207.00 ",Stationery,,,Old Harbour Books & Stationary
1711,747,Small Drawing Book,0,"$3,599.00 ",Stationery,,,Old Harbour Books & Stationary
1712,774,Large Alphabet,0,"$2,799.00 ",CRAFT,,,Old Harbour Books & Stationary
1713,801,STICK FLOWERS,0,"$1,390.00 ",CRAFT,,,Old Harbour Books & Stationary
1714,451,Assorted Sticker Large,11,"$4,488.00 ",Stationery,,,Old Harbour Books & Stationary
1715,478,"STUDMARK STICKY NOTE
 
 GREEN",0,"$3,940.00 ",Stationery,,,Old Harbour Books & Stationary
1716,505,THUMB TACK,11,"$1,454.00 ",Stationery,,,Old Harbour Books & Stationary
1717,532,Studmark Glitter 5pcs B/C,0,"$2,128.00 ",Stationery,,,Old Harbour Books & Stationary
1718,559,Casio Scientific FX 82ES,0,"$2,013.00 ",Stationery,,,Old Harbour Books & Stationary
1719,586,CASH/INVOICE LARGE NO CARBON,4,"$4,523.00 ",Stationery,,,Old Harbour Books & Stationary
1720,613,TD PAPER,28,"$2,844.00 ",Stationery,,,Old Harbour Books & Stationary
1721,640,MARKER PERMANENT REFILABLE BLUE,3,"$4,109.00 ",Stationery,,,Old Harbour Books & Stationary
1722,667,FELT,6,"$4,562.00 ",Stationery,,,Old Harbour Books & Stationary
1723,694,HOMOPHONES CHARTS,2,"$3,705.00 ",Stationery,,,Old Harbour Books & Stationary
1724,721,60 XL HP Colour,2,$369.00 ,Stationery,,,Old Harbour Books & Stationary
1725,748,PANTS SIZE 12,0,"$3,151.00 ",Uniform,,,Old Harbour Books & Stationary
1726,775,COMMON LETTERS,1,"$1,350.00 ",CRAFT,,,Old Harbour Books & Stationary
1727,802,FELT STICKERS ST-EVS-089,0,"$3,518.00 ",CRAFT,,,Old Harbour Books & Stationary
1728,452,Double Hole Sharpener,16,"$3,763.00 ",Stationery,,,Old Harbour Books & Stationary
1729,479,"STUDMARK STICKY NOTE
 
 ORANGE",0,"$2,886.00 ",Stationery,,,Old Harbour Books & Stationary
1730,506,COLOURED paper clips,20,"$2,846.00 ",Stationery,,,Old Harbour Books & Stationary
1731,533,LARGE GLUE GUN,1,$341.00 ,Stationery,,,Old Harbour Books & Stationary
1732,560,Helix Oxford Set of Mathematical,23,"$2,743.00 ",Stationery,,,Old Harbour Books & Stationary
1733,587,LAMINATING LETTER SIZE,366,"$4,823.00 ",Stationery,,,Old Harbour Books & Stationary
1734,614,INTERNET FOR HALF HOUR,1063,"$4,825.00 ",SERVICE,,,Old Harbour Books & Stationary
1735,641,STUDMARK REFILL INK ASSORTED,40,"$1,327.00 ",Stationery,,,Old Harbour Books & Stationary
1736,668,DOCUMENT BAG F/C,28,"$3,864.00 ",Stationery,,,Old Harbour Books & Stationary
1737,695,CARTRIDGE BLACK 22 X 29,25,"$4,662.00 ",Stationery,,,Old Harbour Books & Stationary
1738,722,HP XL 662 COLOUR,1,"$3,660.00 ",Stationery,,,Old Harbour Books & Stationary
1739,749,KHAKI PANTS SIZE 34,1,$703.00 ,Uniform,,,Old Harbour Books & Stationary
1740,776,FOAM ASSORTED 7,14,"$4,599.00 ",CRAFT,,,Old Harbour Books & Stationary
1741,803,FOAM BALL 40 MM 4PK,4,$827.00 ,CRAFT,,,Old Harbour Books & Stationary
1742,453,1 HOLE SHARPENER,0,$163.00 ,Stationery,,,Old Harbour Books & Stationary
1743,480,WHITE MARKER MEANSTREAK,4,"$3,012.00 ",Stationery,,,Old Harbour Books & Stationary
1744,507,FILE FASTNER,26,$241.00 ,Stationery,,,Old Harbour Books & Stationary
1745,534,FRENCH CURVES,0,"$1,341.00 ",Stationery,,,Old Harbour Books & Stationary
1746,561,punch sun,0,$497.00 ,Stationery,,,Old Harbour Books & Stationary
1747,588,LAMINATING LEGAL,67,$520.00 ,Stationery,,,Old Harbour Books & Stationary
1748,615,YAMAHA RECORDER,23,"$1,676.00 ",Stationery,,,Old Harbour Books & Stationary
1749,642,PENCIL CASE CLEAR,30,$625.00 ,Stationery,,,Old Harbour Books & Stationary
1750,669,FOLDER ST-00438,1,"$2,427.00 ",Stationery,,,Old Harbour Books & Stationary
1751,696,SHARKS LEVEL 3,0,$659.00 ,Books,,,Old Harbour Books & Stationary
1752,723,HP XL 662 BLACK,1,$242.00 ,Stationery,,,Old Harbour Books & Stationary
1753,750,WRAPPING PAPER,718,"$1,602.00 ",Stationery,,,Old Harbour Books & Stationary
1754,777,INSECTS,8,$580.00 ,CRAFT,,,Old Harbour Books & Stationary
1755,804,DOUBLE SIDED ADHESIVE,1,"$3,232.00 ",CRAFT,,,Old Harbour Books & Stationary
1756,399,CARTERS MARKERS ASSORTED,31,"$1,051.00 ",Stationery,,,Old Harbour Books & Stationary
1757,400,StaRed Marker Assorted colours,82,$623.00 ,Stationery,,,Old Harbour Books & Stationary
1758,401,Legal Pad WHITE L/S,16,"$3,610.00 ",Stationery,,,Old Harbour Books & Stationary
1759,402,PAINT BRUSH #9 R/F,27,"$2,769.00 ",Stationery,,,Old Harbour Books & Stationary
1760,403,2 ' packing tape,1,"$4,910.00 ",Stationery,,,Old Harbour Books & Stationary
1761,404,RSVP FINE PENS ASSORTED,439,"$3,099.00 ",Stationery,,,Old Harbour Books & Stationary
1762,405,PRINTING COLOUR L/S,1103,"$1,453.00 ",SERVICE,,,Old Harbour Books & Stationary
1763,406,PRINTING COLOUR,952,"$4,783.00 ",SERVICE,,,Old Harbour Books & Stationary
1764,407,PRINTING BLACK,33865,$684.00 ,SERVICE,,,Old Harbour Books & Stationary
1765,408,PRINTING F/S BLACK,5772,$324.00 ,SERVICE,,,Old Harbour Books & Stationary
1766,409,PRINTING F/S COLOUR,412,$216.00 ,SERVICE,,,Old Harbour Books & Stationary
1767,410,PRINTING XL BLACK,11,"$1,494.00 ",SERVICE,,,Old Harbour Books & Stationary
1768,411,PRINTING XL COLOUR,3,$796.00 ,Books,,,Old Harbour Books & Stationary
1769,412,Report cover clear front,9,$936.00 ,Stationery,,,Old Harbour Books & Stationary
1770,454,SHARPER,61,$551.00 ,SERVICE,,,Old Harbour Books & Stationary
1771,481,YELLOW MARKER MEANSTREAK,6,$418.00 ,Stationery,,,Old Harbour Books & Stationary
1772,508,PSO GEL PEN 0.5,0,"$1,537.00 ",Stationery,,,Old Harbour Books & Stationary
1773,535,Gold File Star,0,$444.00 ,Stationery,,,Old Harbour Books & Stationary
1774,562,PUNCH APPLE,0,"$1,459.00 ",Stationery,,,Old Harbour Books & Stationary
1775,589,LAMINATING SHEET LEGAL,277,"$4,503.00 ",Stationery,,,Old Harbour Books & Stationary
1776,616,Jplly Phonica WKBK 7,2,"$4,529.00 ",Stationery,,,Old Harbour Books & Stationary
1777,643,SHEET PROCTOR,1,$909.00 ,Stationery,,,Old Harbour Books & Stationary
1778,670,STUDMARK BACK PACK WITH STRING,0,"$1,046.00 ",Stationery,,,Old Harbour Books & Stationary
1779,697,SUDOKO PLUS,2,"$2,295.00 ",Stationery,,,Old Harbour Books & Stationary
1780,724,662 BLACK HP,0,"$3,009.00 ",Stationery,,,Old Harbour Books & Stationary
1781,751,Helix Large Eraser,12,"$3,913.00 ",Stationery,,,Old Harbour Books & Stationary
1782,778,EMOJI LARGE,0,"$4,418.00 ",CRAFT,,,Old Harbour Books & Stationary
1783,805,METAL LETTERS,2,"$4,391.00 ",CRAFT,,,Old Harbour Books & Stationary
1784,455,1 HOLE PLASTIC SHARPENER,34,"$1,286.00 ",Stationery,,,Old Harbour Books & Stationary
1785,482,EXPO WHITE BOARD CARE,15,"$3,753.00 ",Stationery,,,Old Harbour Books & Stationary
1786,509,STABILO PENS 508 N BILLE,142,"$4,160.00 ",Stationery,,,Old Harbour Books & Stationary
1787,536,Labels purple,9,"$4,721.00 ",Stationery,,,Old Harbour Books & Stationary
1788,563,PUNCH BUTTERFLY,0,"$3,986.00 ",Stationery,,,Old Harbour Books & Stationary
1789,590,LAMINATING SHEET X-LARGE,40,"$1,307.00 ",Stationery,,,Old Harbour Books & Stationary
1790,617,PASTEL COLOUR SHEETS,1,$619.00 ,Stationery,,,Old Harbour Books & Stationary
1791,644,DESK TRAY 3 TIER,0,"$4,170.00 ",Stationery,,,Old Harbour Books & Stationary
1792,671,Expanding file,0,"$2,973.00 ",Stationery,,,Old Harbour Books & Stationary
1793,698,AUTOMOTIVE QUESTIONS & ANSWERS,14,$102.00 ,Stationery,,,Old Harbour Books & Stationary
1794,725,664 HP BLACK,1,"$2,495.00 ",Stationery,,,Old Harbour Books & Stationary
1795,752,PAINT BRUSH # 6-8 R/F,17,"$2,586.00 ",Stationery,,,Old Harbour Books & Stationary
1796,779,NUMBERS RAINBOW,1,$913.00 ,CRAFT,,,Old Harbour Books & Stationary
1797,806,Glitter Confetti,10,"$4,393.00 ",CRAFT,,,Old Harbour Books & Stationary
1798,456,OXFORD RUBBER,2,"$4,031.00 ",Stationery,,,Old Harbour Books & Stationary
1799,483,Modeling Clay,29,"$2,168.00 ",Stationery,,,Old Harbour Books & Stationary
1800,510,STABILO PENS ASSORTED,8,$240.00 ,Stationery,,,Old Harbour Books & Stationary
1801,537,Labels blue,0,"$1,709.00 ",Stationery,,,Old Harbour Books & Stationary
1802,564,PUNCH STAR,0,$397.00 ,Stationery,,,Old Harbour Books & Stationary
1803,591,LAMINATING SHEET LETTER SIZE,134,"$1,066.00 ",Stationery,,,Old Harbour Books & Stationary
1804,618,BINDER CLIPS 1'',8,$604.00 ,Stationery,,,Old Harbour Books & Stationary
1805,645,CLIP BOARD L/S,13,"$3,183.00 ",Stationery,,,Old Harbour Books & Stationary
1806,672,mini emoji notebook,0,"$2,159.00 ",Stationery,,,Old Harbour Books & Stationary
1807,699,VARIETY PUZZLE BOOK,2,$845.00 ,Stationery,,,Old Harbour Books & Stationary
1808,726,HP XL 664 COLORED,0,"$1,268.00 ",Stationery,,,Old Harbour Books & Stationary
1809,753,SPORTS 4 DESIGN,8,"$2,371.00 ",Stationery,,,Old Harbour Books & Stationary
1810,780,Wool Thread,6,"$2,321.00 ",CRAFT,,,Old Harbour Books & Stationary
1811,807,TODY NUMBERS,2,"$4,825.00 ",CRAFT,,,Old Harbour Books & Stationary
1812,457,Double hole metal sharpener,0,"$2,748.00 ",Stationery,,,Old Harbour Books & Stationary
1813,484,TAPE DISPENSER 3/4,0,"$4,214.00 ",Stationery,,,Old Harbour Books & Stationary
1814,511,JEL PEN ASSORTED,3,$464.00 ,Stationery,,,Old Harbour Books & Stationary
1815,538,Sargent Art Natural Craft Stick,8,"$3,505.00 ",Stationery,,,Old Harbour Books & Stationary
1816,565,STUD MARK WHITE BOARD ERASER,0,"$2,077.00 ",Stationery,,,Old Harbour Books & Stationary
1817,592,LAMINATING X-LARGE,25,"$1,157.00 ",Stationery,,,Old Harbour Books & Stationary
1818,619,5 X 8 INDEX CARDS,3,"$3,908.00 ",Stationery,,,Old Harbour Books & Stationary
1819,646,Helix - Stencil 50MM,1,"$2,181.00 ",Stationery,,,Old Harbour Books & Stationary
1820,673,glitter note book,0,$271.00 ,Stationery,,,Old Harbour Books & Stationary
1821,700,Secret Crush Catastrophe,0,"$1,843.00 ",Books,,,Old Harbour Books & Stationary
1822,727,HP XL 22 COLORED,1,"$1,264.00 ",Stationery,,,Old Harbour Books & Stationary
1823,754,FOAMY FIGURES 6-TYPE,0,$266.00 ,Stationery,,,Old Harbour Books & Stationary
1824,781,METALI FLOWERS,2,"$3,992.00 ",CRAFT,,,Old Harbour Books & Stationary
1825,808,RICK RACK,5,"$2,896.00 ",CRAFT,,,Old Harbour Books & Stationary
1826,458,Studmark Paper Clip,23,"$3,223.00 ",Stationery,,,Old Harbour Books & Stationary
1827,485,STUDMARK 3 HOLE PUNCH,0,"$4,931.00 ",Stationery,,,Old Harbour Books & Stationary
1828,512,GLITTER RED,2,"$4,498.00 ",Stationery,,,Old Harbour Books & Stationary
1829,539,Sargent Art Coloured Craft Stick,11,"$2,249.00 ",Stationery,,,Old Harbour Books & Stationary
1830,566,ENVELOPE 2 3/4 X 4 1/4BIG PILL,5,"$4,583.00 ",Stationery,,,Old Harbour Books & Stationary
1831,593,Ledger Student Book,13,"$2,156.00 ",Stationery,,,Old Harbour Books & Stationary
1832,620,1/2'' T50 STAPLES,0,"$1,501.00 ",Stationery,,,Old Harbour Books & Stationary
1833,647,T50 STAPLER,0,$604.00 ,Stationery,,,Old Harbour Books & Stationary
1834,674,Sequin Note Book,0,$954.00 ,Stationery,,,Old Harbour Books & Stationary
1835,701,Miss Know It All,0,"$2,697.00 ",Books,,,Old Harbour Books & Stationary
1836,728,Maped Recorder,0,"$3,511.00 ",Stationery,,,Old Harbour Books & Stationary
1837,755,FOAMY GLITTER NUMBERS,1,"$2,097.00 ",CRAFT,,,Old Harbour Books & Stationary
1838,782,HAPPY BIRTHDAY,2,"$1,516.00 ",CRAFT,,,Old Harbour Books & Stationary
1839,809,FOAM PUZZLE SHOE,1,"$4,317.00 ",CRAFT,,,Old Harbour Books & Stationary
1840,459,Thumb Tack STUDMARK,0,"$2,665.00 ",Stationery,,,Old Harbour Books & Stationary
1841,486,2 Holes Punch Studmark,0,"$4,661.00 ",Stationery,,,Old Harbour Books & Stationary
1842,513,GLITTER GREEN,0,$578.00 ,Stationery,,,Old Harbour Books & Stationary
1843,540,fasteners 3/4,0,"$2,937.00 ",Stationery,,,Old Harbour Books & Stationary
1844,567,ENVELOPE INVITATION 4 « X 5 3/4,259,"$1,141.00 ",Stationery,,,Old Harbour Books & Stationary
1845,594,MASKIN 11/2 GREEN,0,"$1,262.00 ",Stationery,,,Old Harbour Books & Stationary
1846,621,POSTER PAINT 12,42,"$2,016.00 ",Stationery,,,Old Harbour Books & Stationary
1847,648,STENCIL 20 MM,5,"$4,639.00 ",Stationery,,,Old Harbour Books & Stationary
1848,675,POCKET NOTE BOOK,20,"$3,706.00 ",Stationery,,,Old Harbour Books & Stationary
1849,702,Heart Breaker,0,"$4,710.00 ",Books,,,Old Harbour Books & Stationary
1850,729,HP COLOUR INK 61,4,$605.00 ,Stationery,,,Old Harbour Books & Stationary
1851,756,FROSTY FOAM HEART 3-LAYER,1,"$3,832.00 ",CRAFT,,,Old Harbour Books & Stationary
1852,783,Metal PEARL BABY,0,"$2,947.00 ",CRAFT,,,Old Harbour Books & Stationary
1853,810,FOAM STICKERS SEA,1,"$2,345.00 ",CRAFT,,,Old Harbour Books & Stationary
1854,357,Right Start Beginning Spanish,17,"$2,030.00 ",Books,,,Old Harbour Books & Stationary
1855,358,Right Start Numbers,16,"$4,075.00 ",Books,,,Old Harbour Books & Stationary
1856,359,Right Start Letters & Sounds,22,"$2,724.00 ",Books,,,Old Harbour Books & Stationary
1857,360,Right Biginning Start 123,22,"$2,770.00 ",Books,,,Old Harbour Books & Stationary
1858,361,Right Biginning ABC,24,"$1,884.00 ",Books,,,Old Harbour Books & Stationary
1859,362,Right Start Begining Coloring,0,"$4,682.00 ",Books,,,Old Harbour Books & Stationary
1860,363,Right Start In My Environment,9,"$4,333.00 ",Books,,,Old Harbour Books & Stationary
1861,364,Right Start Fun with Colours,5,"$3,706.00 ",Books,,,Old Harbour Books & Stationary
1862,365,Right Start Mathematics,19,$407.00 ,Books,,,Old Harbour Books & Stationary
1863,366,Right Start Alphabet,5,$739.00 ,Books,,,Old Harbour Books & Stationary
1864,367,Right Start Colouring Our Community,3,"$1,109.00 ",Books,,,Old Harbour Books & Stationary
1865,368,Right Start Counting,6,"$3,880.00 ",Books,,,Old Harbour Books & Stationary
1866,369,Right Start Language Arts B,0,$633.00 ,Books,,,Old Harbour Books & Stationary
1867,370,Right Start Phonics,8,"$2,948.00 ",Books,,,Old Harbour Books & Stationary
1868,842,EYES,0,"$3,052.00 ",CRAFT,,,Old Harbour Books & Stationary
1869,847,WELCOME CHART,2,"$3,448.00 ",Stationery,,,Old Harbour Books & Stationary
1870,874,My School,2,"$3,806.00 ",Old Stock,,,Old Harbour Books & Stationary
1871,901,A BASIC ENGLISH COURSE LEVEL 4,0,$880.00 ,Old Stock,,,Old Harbour Books & Stationary
1872,928,PRACTIAL ENGLISH COURSE,6,"$2,256.00 ",Books,,,Old Harbour Books & Stationary
1873,944,MENTAL MATHS 9-10,3,"$3,273.00 ",Books,,,Old Harbour Books & Stationary
1874,945,GRADE 1 HOME SCHOOL ENVIROMENT,7,"$4,939.00 ",Books,,,Old Harbour Books & Stationary
1875,954,PRIME MATHS PRACTICE BK 4,3,"$1,740.00 ",Books,,,Old Harbour Books & Stationary
1876,960,GRADE 5 CRITICAL THINKING PARTHWAY TO PEP,7,"$1,999.00 ",Books,,,Old Harbour Books & Stationary
1877,961,PURCHASES,3,$578.00 ,Stationery,,,Old Harbour Books & Stationary
1878,965,POINTER TINSEL,2,"$3,709.00 ",Stationery,,,Old Harbour Books & Stationary
1879,966,Paint Brush #10 R/F,27,$286.00 ,Stationery,,,Old Harbour Books & Stationary
1880,982,ALPHABET,18,"$1,749.00 ",Stationery,,,Old Harbour Books & Stationary
1881,843,NEON COLOURS EYES 160PC,0,$200.00 ,CRAFT,,,Old Harbour Books & Stationary
1882,848,HELIX BLACKBOARD RULER,0,"$3,728.00 ",Stationery,,,Old Harbour Books & Stationary
1883,875,All About Me,2,"$4,067.00 ",Old Stock,,,Old Harbour Books & Stationary
1884,902,A BASIC ENGLISH COURSE LEVEL 3,0,$585.00 ,Old Stock,,,Old Harbour Books & Stationary
1885,929,MY FAMILY GRADE 1 WORKBOOK,0,"$2,463.00 ",NOT USE IN OLD HARBOUR,,,Old Harbour Books & Stationary
1886,946,GRADE 1 LANGUAGE ART,19,"$2,481.00 ",Books,,,Old Harbour Books & Stationary
1887,955,JUST THINK PERFORMANCE TASK 4,10,"$4,322.00 ",Books,,,Old Harbour Books & Stationary
1888,962,LEDGER,9,"$4,021.00 ",Stationery,,,Old Harbour Books & Stationary
1889,967,Paint Brush #12 R/F,19,"$2,637.00 ",Stationery,,,Old Harbour Books & Stationary
1890,983,DOCUMENT BAG,1,"$4,473.00 ",Stationery,,,Old Harbour Books & Stationary
1891,988,pritt 110g glue,45,"$2,923.00 ",Stationery,,,Old Harbour Books & Stationary
1892,993,SHAPES,0,"$4,702.00 ",Stationery,,,Old Harbour Books & Stationary
1893,844,1060STAMP APPROVED/NOT APPROVED,2,"$1,056.00 ",Stationery,,,Old Harbour Books & Stationary
1894,849,MONSTER FEELINGS,0,"$2,480.00 ",Stationery,,,Old Harbour Books & Stationary
1895,876,Macmillan Primary Integrated Studies - Living Together Grade 2 Term 2,2,"$4,308.00 ",Old Stock,,,Old Harbour Books & Stationary
1896,903,smart speller book 3,0,"$4,626.00 ",Old Stock,,,Old Harbour Books & Stationary
1897,930,GROWUING TOGETHER WORKBOOK GR 9,0,"$1,508.00 ",NOT USE IN OLD HARBOUR,,,Old Harbour Books & Stationary
1898,947,BIG & EASY COLOURING BOOK,0,"$3,172.00 ",Books,,,Old Harbour Books & Stationary
1899,956,Reading & Writing Everyday G 6,4,"$2,365.00 ",Books,,,Old Harbour Books & Stationary
1900,963,PURCHASES,0,"$2,603.00 ",Stationery,,,Old Harbour Books & Stationary
1901,968,Paint Brush #11 R/F,23,"$1,076.00 ",Stationery,,,Old Harbour Books & Stationary
1902,984,The Maths sba Hand Book,1,"$2,592.00 ",Books,,,Old Harbour Books & Stationary
1903,989,ELMERS 5OZ CLEAR GLUE,17,"$1,371.00 ",Stationery,,,Old Harbour Books & Stationary
1904,994,ELECTRIC SHARPENER,1,"$4,373.00 ",Stationery,,,Old Harbour Books & Stationary
1905,460,SILVER PAPER CLIPS,11,"$2,137.00 ",Stationery,,,Old Harbour Books & Stationary
1906,487,BOSTITCH STAPELS,33,"$1,727.00 ",Stationery,,,Old Harbour Books & Stationary
1907,514,GLITTER BLUE,3,"$3,042.00 ",Stationery,,,Old Harbour Books & Stationary
1908,541,Correction tape force,0,$688.00 ,Stationery,,,Old Harbour Books & Stationary
1909,568,ENVELOPE BROWN 10 X 15,455,"$3,378.00 ",Stationery,,,Old Harbour Books & Stationary
1910,595,MASKIN GREEN TAPE 2'',2,"$3,534.00 ",Stationery,,,Old Harbour Books & Stationary
1911,622,POSTER PAINT 6,6,"$1,058.00 ",Stationery,,,Old Harbour Books & Stationary
1912,649,2'' stencil,0,"$1,390.00 ",Stationery,,,Old Harbour Books & Stationary
1913,676,PAPER NEON PAPER,0,"$2,001.00 ",Stationery,,,Old Harbour Books & Stationary
1914,703,Perfect Pet Sitter,4,"$2,837.00 ",Books,,,Old Harbour Books & Stationary
1915,730,HP 122 Colour,1,"$2,801.00 ",Stationery,,,Old Harbour Books & Stationary
1916,757,Vegetables,2,"$4,472.00 ",CRAFT,,,Old Harbour Books & Stationary
1917,784,Metal Butterfly,0,"$1,577.00 ",CRAFT,,,Old Harbour Books & Stationary
1918,811,BUTTERFLY STICKERS,0,"$3,831.00 ",CRAFT,,,Old Harbour Books & Stationary
1919,461,Scotch Magic Tape,1,"$4,763.00 ",Stationery,,,Old Harbour Books & Stationary
1920,488,Bostitch Staples B600,15,"$3,277.00 ",Stationery,,,Old Harbour Books & Stationary
1921,515,GLITTER GLUE SLIVER,4,"$3,920.00 ",Stationery,,,Old Harbour Books & Stationary
1922,542,loctite super glue,0,"$2,672.00 ",Stationery,,,Old Harbour Books & Stationary
1923,569,Envelope 9 X 12 Letter,34,"$1,136.00 ",Stationery,,,Old Harbour Books & Stationary
1924,596,Maskin Tape 1 & 1/2,6,"$4,376.00 ",Stationery,,,Old Harbour Books & Stationary
1925,623,ACRYLIC PAINTS 12,5,"$4,454.00 ",Stationery,,,Old Harbour Books & Stationary
1926,650,LETTER STENCIL 30 mm,17,"$3,955.00 ",Stationery,,,Old Harbour Books & Stationary
1927,677,Five Star Pocket Folder,21,"$4,127.00 ",Stationery,,,Old Harbour Books & Stationary
1928,704,Glam TV Star,0,"$1,487.00 ",Books,,,Old Harbour Books & Stationary
1929,731,HP BLACK INK 61,0,"$2,282.00 ",Stationery,,,Old Harbour Books & Stationary
1930,758,Decorative clip wood,6,$475.00 ,CRAFT,,,Old Harbour Books & Stationary
1931,785,FOAMY FIGURES 6-TYPE,17,$969.00 ,CRAFT,,,Old Harbour Books & Stationary
1932,812,16pcs PIPE CLEANER BENT,0,$707.00 ,CRAFT,,,Old Harbour Books & Stationary
1933,462,TREASURE TAG,1,"$1,122.00 ",SERVICE,,,Old Harbour Books & Stationary
1934,489,Bostitch Staples B440,16,"$2,034.00 ",Stationery,,,Old Harbour Books & Stationary
1935,516,GLITTER GLUE RED,1,"$2,572.00 ",Stationery,,,Old Harbour Books & Stationary
1936,543,Push Pin,7,"$3,045.00 ",Stationery,,,Old Harbour Books & Stationary
